Year,State,County,BirthRate
2015,Arizona,Apache,36.258488
2015,Arizona,Cochise,35.315183
2015,Arizona,Coconino,19.24764
2015,Arizona,Gila,50.532015
2015,Arizona,Graham,45.1925
2015,Arizona,Greenlee,45.043612
2015,Arizona,La Paz,54.361882
2015,Arizona,Maricopa,25.278293
2015,Arizona,Mohave,32.224052
2015,Arizona,Navajo,44.709895
2015,Arizona,Pima,24.12717
2015,Arizona,Pinal,28.613486
2015,Arizona,Santa Cruz,36.740716
2015,Arizona,Yavapai,27.372768
2015,Arizona,Yuma,39.596473
